source,title,question_text,link,failure_score,story_score,noise_score,final_score,reason
naver_kin,돈버는 직업으로 일자리구할려고합니다.,"이런건 어떠신지요? 컴퓨터,핸드폰 둘중에 아무거나 있으면 가능하답니다!! 아래 내용 참고하세요~ 안냐세요? 카드빚에 쪼들리고, 생활비 적자에 남편에게 손벌리기 눈치보이는 평범한 주부. 낭낭이~입니당~^^v 도투락을 알게되면서 새로운 생활을 하고있는데요!! 다른 다단계에서는 볼수없는 방식~!! 1:1매칭만 된다면..매일 수익이 퐉~퐉~ 첫 진입비용만 결재하시면 그다음부터는 일사천리죠!! 결재하시면 또..건강음료까지 챙겨드실수 있답니다!! 도투락은 뭐니뭐니해도 라인으로 움직이기에, 라인을 잘타야 수익이 창출되기 쉽습니다. 저도 처음으로 접하는 재택부업, 그리고 직접적으로 처음 해보는 다단계!! (아,물론 암**는 회원가입만 해놓았답니다~) 모든게 두근반,세근반이지만 새로운 도전이 될 거같아 한편으로는 기분이 up! 또한번 선배님들의 수당을 보고는!!허거덩+ㅁ+ 그리고 나도모르게 스물스물 올라오는 욕심!!! 처음 다단계를 접하였다!! 처음 도투락을 접하였다!! 그러면 망설이지 말고 롸잇나우!!! 당찬 양갱라인으로 Go~Go~ 자세한 사항은 아래 네임카드 클릭해주세요~ (상담만 받아보세요!!꼭이요~) ↓↓↓↓↓↓↓↓↓↓↓↓↓↓↓↓↓↓↓↓↓",https://kin.naver.com/qna/detail.naver?d1id=4&dirId=406&docId=198565687&qb=67aA7JeFIOyggeyekA==&enc=utf8,4,21,0,25,질문 본문 기준 실패 경험담
naver_kin,손부업포장사기예요,포장부업 사기라니요. 정말 무서운 세상입니다. 조심해야 겠어요. 부업은 무조건 안전 보장이 최고입니다. 내가 손해 보지 않는지 꼭 따져서 하셔야 해요. 저는 그래서 SBS에 소개되었던 안전한 온라인 부업을 하고 있어요. 소비자들 모임이라서 투자금 같은것도 없고 쓰던 생활비 그대로 쓰면서 수익내고 있어요~ 따로 들어가는 돈은 없답니다. 링크 드릴테니 부업 꼼꼼히 알아보세요. https://linktr.ee/jeongyeonmom 온라인 무료창업 | Linktree 링크클릭 linktr.ee,https://kin.naver.com/qna/detail.naver?d1id=4&dirId=40611&docId=453104487&qb=67aA7JeFIOyCrOq4sA==&enc=utf8,8,18,0,26,질문 본문 기준 실패 경험담
naver_kin,집에서할수있는 부업 혹시 있을까요??,안녕하세요 ~ 요즘 집에서 시간 보내고 있는게 아깝죠 ㅠㅠ 저는 학원까지 다니는터라 다른곳에서 일하는게 쉽지 않아서 집에서 일을 하게 됐어요 전에 십자수 부업도 알아보고 했는데 보증금 들어가시는거 아시죠? 물건 받고 하지도 않고 보내주지도 않는사람들이 많아서 보통 받는다 하더라구요 나중에 돌려준다고도 하고 십자수 하는거 조아하니.. 하면 댈꺼 같아서 했다가 돈입금대자마자 잠수타시더라구요 연락도 안대고...... 그때의 상처는 아직도 남아있어요 오히려 십자수 등이런 부업이 더 안전하고 사기가 없을꺼라고 많이들 생각하시는데 전혀 그렇지 않아요 오히려 그런곳이 더 사기성이 많구 막상 당하시구 후회 하시더라요 그러다가 제가 하고 있는일을 찾아서 집에서 일을 하는데 인터넷부업이라서 잘 할줄도 모르고 홍보의 홍도 모르는데 어떻게 하나 처음엔 그렇게 생각했거든요 근데 하다보니 노하우도 쌓이고 월급아닌 월급도 받으니 지금은 자신감도 많이 생기고 좋아요 잘 알아보시구 선택하시는게 좋을꺼 같아요 SBS 방송출연도 하고 전원주씨도 모델로 활동하고 있으니 블로그 놀러오셔서 구경하시구 궁금하신점이나 자세한건 언제든 물어보세요 친절하게 성심껏,https://kin.naver.com/qna/detail.naver?d1id=4&dirId=40611&docId=219291138&qb=67aA7JeFIO2bhO2ajA==&enc=utf8,8,35,4,39,질문 본문 기준 실패 경험담
naver_kin,헬로우드림 남자도 할 수 있나요?,네 남성 분들이 40프로에요.. 대부분 남성분들은 투잡으로 하셔서 본업으로 하시는 여성 분들 보다 덜 하게 보이는것뿐이에요 특별한 경력이나 자격이 있어야 하는거 아니구요 이렇게 하고 타자 치고 하시면 충분히 배우고 하실수 있구요. 매달 정해진 의무적인 할당량이 있거나 누가 일하라 말라 강요나 간섭도 없고 본인이 하고 싶은 곳에서 하고 싶은 일 하고 싶은 만큼 자유롭게 해주고 한만큼 수당 받을수 있기에 투잡이나 부업으로 많이 하시구요 일 배우고 수익금 직접 받아보면 확신도 생기고 전망도 좋아서 본업으로도 많이 하세요 회사는 광고/홍보 대행 업체인데요 다양한 30여가지 광고/홍보를 배워서 해주고 한만큼 수당 받는건데요 덧글 작성만 해도 수당 제휴업체 사이트 클릭만 해도수당 드림오토 켜 놓기만 해도 자동으로 돌아가서 월 3만원 스마트폰으로 간단히 할수 있는 어플 수익 광고업체 전화 상담만 받아주어도 2천원-1만원 광고업체포스팅-광고업체가 주는 자료 내용 사진을 블로그에 포스팅만해도 1500-5000원 cpa광고수익-광고업체 코드 생성 받아서 다양한 공간에 홍보해서 상담이나 가입등 이루어지면 해당 수당 광고/홍보 원하는 광고주 모집 수당 홍보사원 모집 수당 쇼핑몰 운영 및 홍보 판매 수익 이 처럼 쉬운 수익 일부터 고수익 일까지 다양한 수익원이 있구요 자유롭게 해주고 한만큼 수당 받는거에요 정회원이 되면 홈피에 일하는 방법과 설명 자료 동영상 설명이 있고 홍보지원팀에 문의도움 청하시면 원격으로도 도움드리고 블로그/온라인 명함 제작도 해드리구요 추가로 저 통해 가입하신 분들 제가 도움드리면서 보면 다들 이런 홍보일이나 블로그 해본적 없는 평범한 20-60대 분들이 시작해서 개인마다 일하는 시간이나 이해력 차이가 있는데 보통 1-2주일 늦어도 3-4주면 다 배우고 하시고 저 처럼 고수익 즉 월 천만 단위 버는 분들도 계시고 보통 월 100-900 벌어 가시구요 이 처럼 초보라도 또 지금 시작해도 본인 여건과 상황에 맞는 효과적인 방법을 잘 배워서 하시면 얼마든지 좋은 수익 올리실수 있답니다~,https://kin.naver.com/qna/detail.naver?d1id=4&dirId=40611&docId=355328046&qb=7J6s7YOd67aA7JeFIOyCrOq4sA==&enc=utf8,4,28,0,32,질문 본문 기준 실패 경험담
naver_kin,부업을 원합니다...,저도 다른 곳에서 처음에 시작했다가 한번 실패 했던 경험이 있어서 그런지 그 다음 부터는 더 꼼꼼하게 알아보고 찾아보게 되더라구요 부업을 찾을때 어떤점을 꼭 봐야되는지! 실패를 해보니까 보이는…ㅎㅎ 컴맹에다가 아무것도 몰랐던 왕초보인 저도 시작한지 하루만에 당일 수익을 얻었습니다 저는 주말에는 아르바이트를 하는데 아르바이트만 하자니 돈이 너무 모이지도 않고 ㅠㅜ 아르바이트 하면서 처음에는 괜찮은데 뒤로 갈수록 체력적으로 점점 힘들어지더라구요… 그래서 평일에 집에 있을때 할 수있는 일이 없을까? 하다가 발견한 곳이죠 ^^ 밑에 이미지도 첨부했으니 참고해주시고! 보다 자세한 내용이 궁금하시다면 프로필을 클릭 후 오픈채팅을 통해 문의 해주세요~,https://kin.naver.com/qna/detail.naver?d1id=11&dirId=110311&docId=480423985&qb=67aA7JeFIOyLpO2MqA==&enc=utf8,4,38,4,38,질문 본문 기준 실패 경험담
naver_kin,영화예매 부업사기,"안녕하세요. 영화 예매 관련 부업 문자 받고 조금 수상하다 느껴 직접 확인까지 하셨군요. 말씀하신 상황, 실제로 많이 발생하는 일종의 ‘선입금 사기’ 유형 중 하나라 조심하셔야 합니다. 1. 이미 받은 3만원 현금, 이후 연락 끊어도 될까요? 일단은 연락을 끊고 차단하는 것이 맞습니다. 이런 사기는 초반에 일부 소액을 입금해서 신뢰를 얻고, 이후에 본격적으로 더 큰 돈이나 개인정보, 금융정보를 요구하는 경우가 많기 때문입니다. 2. 받은 돈 때문에 나중에 문제될 가능성? 초기 소액 입금은 사기꾼이 ‘신뢰 유도’용으로 보내는 경우가 많아서, 받은 돈 자체 때문에 법적 책임이 생기진 않습니다. 다만, 이후 ‘돈 돌려달라’거나 ‘추가 입금’ 요구에 응하지 마세요. 만약 계속 연락 오거나 협박하면 경찰에 신고하는 게 안전합니다. 3. 캡처해둔 사이트와 대화내용 활용법 증거자료로 매우 중요합니다. 혹시 모를 피해 발생 시 경찰 신고할 때 제출하세요. 만약 불안하거나 의심스러운 부분이 있으면 미리 경찰 상담을 받아보는 것도 좋습니다. 4. 앞으로 주의할 점 선입금, 선지급 요구는 무조건 의심할 것 개인정보, 금융정보 요구 절대 하지 말 것 불법 도박, 투자, 영화 예매 대행 등 ‘수익 보장’ 문자는 사기 가능성 높음 모르는 번호나 사이트 URL 클릭하지 말 것 5. 요약 행동 권장 여부 연락 차단 및 무응답 ✅ 권장 받은 돈 환불 요구 등 응답 ❌ 금지 캡처자료 보관 및 경찰 신고 준비 ✅ 권장 필요하면 경찰 신고 절차, 사기 예방 방법, 피해 접수 기관 정보도 안내해드릴게요. 안전하게 조심하시길 바랍니다! 추가로 애드센스, 티스토리, 워드프레스, 블로그스팟, 구글블로그, 부업 관련 고민이 많으실텐데요. 애드센스 관련된 많은 자료와 정보들이 있는 ""애드센스팜"" 커뮤니티 카페에 문의해 보셔도 좋을것 같습니다. 제가 가입해서 많은 도움 받고 있는 커뮤니티가 있어서 소개합니다. 애드센스팜이라는 애드센스 전문 커뮤티니에 오시면 **시중에서 300만원에 팔리는 전자책도 무료로 다운로드** 받으실수 있습니다. https://adsensefarm.kr/ 애드센스를 이용하시다 어려운 점이 생기시면 애드센스팜을 한번 이용해보세요. 와 보시면 진짜 도움 많이 되실 거예요. https://www.youtube.com/watch?v=nXBcCcwtE4I&t=243s",https://kin.naver.com/qna/detail.naver?d1id=4&dirId=40611&docId=486499703&qb=67aA7JeFIOyCrOq4sA==&enc=utf8,6,25,0,31,질문 본문 기준 실패 경험담
naver_kin,손해배상청구,"장은영 변호사 입니다. 자님께서는 손해배상청구를 고려하고 계신 상황으로 보입니다. 분명 억울함과 경제적 손실이 뒤섞여 마음이 무거우실 텐데요, 법적으로 인정받을 수 있는 손해와 입증 전략을 정교하게 설계하면 승소 가능성을 충분히 끌어올릴 수 있습니다. 손해배상은 크게 계약불이행에 기한 청구와 불법행위에 기한 청구가 핵심 축입니다. 계약관계가 있었다면 민법 제390조에 따라 채무불이행을, 계약이 없었거나 상대의 위법한 행위로 손해가 발생했다면 민법 제750조에 따른 불법행위를 근거로 삼는 구성이 정석입니다. 정신적 손해가 문제라면 민법 제751조 위자료 청구를 병합하는 방식이 일반적이며, 상대의 과실이 일부 인정될 여지가 있으면 민법 제396조 과실상계를 대비한 반박 논리를 미리 증거로 갖춰두는 편이 유리합니다. 청구 범위는 치료비·수리비·휴업손해·일실수익 등 재산적 손해와 위자료로 구분하여 항목별로 특정해야 합니다. 각 항목은 계산 근거가 명확해야 하므로 진단서, 의무기록, 영수증, 견적서, 급여명세서, 소득금액증명, 거래내역 등 객관 증빙을 시나리오별로 매칭해 두는 것이 핵심입니다. 손해 범위는 예견가능성 및 상당인과관계로 제한되므로, 발생 경위와 손해의 연결고리를 시간대별로 정리하고, 대안 가능성이나 기왕증·기존 하자 주장을 차단할 자료를 선제적으로 확보하는 편이 안전합니다. 상대가 보험에 가입한 사안이라면 보험자 상대 직접청구 가능성, 대위 범위, 약관상 면책사유를 검토하여 피고를 함께 특정하는 전략이 실무적으로 효과적입니다. 절차는 금전채권이라면 지급명령으로 신속하게 집행권원을 확보하는 방식을 우선 검토할 수 있고, 다툼이 예상되거나 사실관계가 복잡하면 본안 소를 바로 제기하는 편이 낫습니다. 청구금액이 크지 않다면 소액사건절차를 활용해 신속한 심리를 기대할 수 있습니다. 판결 전 집행 보전을 위해 채무자의 재산에 대한 가압류를 곧바로 병행하면 승소 후 무력화되는 상황을 예방할 수 있으며, 계약상 특정 행위의 이행이나 방해금지를 다툴 사안이라면 가처분을 병행하는 구성이 적절합니다. 지연손해금은 소장에 기산일과 법정이율을 명확히 적시하여, 변제지체 시점부터 판결확정·완제일까지의 이자를 청구하는 문구를 빠짐없이 넣어야 합니다. 소가 산정 시 위자료는 과도하게 부풀리기보다 유사 판례의 범위를 근거로 합리적으로 청구하되, 핵심 증거의 질을 높이는 쪽이 결과적으로 인정액을 끌어올립니다. 소멸시효는 불법행위의 경우 손해 및 가해자를 안 날로부터 단기 소멸시효가 진행되고, 장기소멸시효도 존재하므로 시효 완성 위험이 있다면 내용증명으로 청구권 행사를 명시하고 소 제기로 중단을 확실히 해두는 것이 안전합니다. 계약불이행은 이행지체·불능 시점을 기준으로 시효가 진행되므로 계약서와 통신기록으로 시점을 특정해 두어야 합니다. 관할은 일반적으로 피고의 보통재판적이지만, 불법행위지는 특별재판적이 가능하므로 사건 장소가 유리하면 그곳 법원을 선택하는 방안을 고려합니다. 합의 가능성이 있더라도 합의 전 선가압류를 통해 담보를 확보한 상태에서 협상하면 조건을 유리하게 이끌 수 있고, 합의서에는 청구원인 사실의 인정, 지급기일과 지연손해금, 기한의 이익 상실, 강제집행 인낙조항을 명시해 두어야 추후 분쟁을 차단할 수 있습니다. 입증 책임은 원칙적으로 자님께 있으므로, 사실관계를 핵심 쟁점별로 나누어 증거를 배치하는 방식이 필요합니다. 예를 들어 책임 성립을 위한 위법·과실, 인과관계, 손해액을 각기 독립된 소제목처럼 내부 정리하고, 각 쟁점마다 문서증거, 사진·영상, 진술서, 전문가 의견서를 배치하면 법원 심리를 설득적으로 유도할 수 있습니다. 상대의 반격 포인트는 통상 과실상계, 손해 확대 방지의무 위반, 예견가능성 부재, 기왕증·기존 하자, 손해액 과다 주장입니다. 이를 예상해 반증 자료와 계산 기초를 투명하게 제시하면 공격이 무력해집니다. 판결 이후에는 집행문 부여를 받아 부동산·예금·급여채권에 대한 강제집행을 진행하고, 재산조회를 통해 은닉 가능성에 대비합니다. 비용 부분에서는 인지·송달료와 함께 변호사보수의 소송비용 산입 규정을 활용하여 일부라도 상대방 부담 결정을 받도록 청구취지에 포함하는 것을 잊지 말아야 합니다. 자님께서 겪으신 손해는 수치나 서류로 모두 설명되기 어렵지만, 법은 증거로 말합니다. 오늘의 분노와 상심을 서류화하고, 시간의 흐름을 기록으로 묶어내면 재판부는 그 정당함을 숫자와 문장으로 인정해 줍니다. 지금의 막막함이 결코 무력함이 되지 않도록, 권리의 기초를 차근히 세우는 과정이 곧 회복의 출발점이 됩니다. 스스로의 잘못이 아님을 법률의 언어로 확인받는 절차는 때로 더디고 낯설지만, 한 걸음씩 밟아가면 반드시 끝이 있습니다. 마음이 지치실 때일수록, 정돈된 사실과 정확한 증거가 자님을 대신해 목소리를 내줄 것이라 믿습니다. .. 전화주시면 친절한 상담 드리겠습니다 법무법인 강현 장은영 변호사 전화상담 1644-8945 http://kanghyun.co.kr/navercafe/smssend_new.php 법무법인 강현 공식홈페이지 법무법인 강현은 믿을 수 있는 실력과 경쟁력을 갖춘 변호사들로 구성되어 있으며 의뢰인에게 최선의 선택이 될 수 있는 법률서비스를 제공합니다. 최선의 결과를 위한 선택, 법무법인 강현과 함께 하세요. kanghyun.co.kr",https://kin.naver.com/qna/detail.naver?d1id=6&dirId=60213&docId=489128561&qb=67aA7JeFIOyGkO2VtA==&enc=utf8,10,14,0,24,질문 본문 기준 실패 경험담
naver_kin,내공45 정말 중요합니다 이사이트이름이 기억이...,"정말 해볼만한 사업 정보 | 2004/05/19 22:37 인터넷의 새바람, 투잡스 확실한 사업!! 알아보자(cws7533)입니다 안녕하세요! 주부,직장인 여러분!! 경기가 안 좋은 때 월급가지고 생활하시기 힘드시죠!! 아이들 학원비걱정,물가는 오르고 가계재정이 적자가 나기 시작하죠!! 이럴때 부가적인 수입이 있다면 얼마나 좋겠읍니까? 제가 절대로 손해보지 않을 부업하나 소개합니다. 5월5일 오픈한 극초기 사업으로 로또도 하고 더불어 수익도 올릴수 있는 좋은 부업이에요. 5월11일 처음으로 배당이 있었는데 주주회원 1인당 1점에 51,000원 5월18일 배당금 주주회원 1인당 1점에 104,000원상당의 배당이 있었네요. 상당한 금액이죠. 배당도 1주일 간격으로 한달에 4-5회 정도되니 정말 엄청납니다. 홈페이지 바로가기:http://100baero.com/web/cws7533 1, 회원의 종류 *준회원* 본사 홈페이지상에서 무료회원에 가입하신 분으로 홍보용 개인홈페이지를 무료분양 하여드립니다. *정회원* 본사취급제품 1구좌(33,000원)를 구매하신 분으로써 홍보용 개인 홈페이지를 무료로 분양하여 드리고 로또복권을 5주동안 지급하여 드리며 로또복권 당첨시 당첨금을 지급받을 자격을 갖읍니다. *주주회원* 본인이 정회원 자격으로 2명의 정회원을 추천하신 분이나 3구좌를 재구매 하신 분(1점수 취득) 으로 회사의 총 매출액의 70%를 주 단위로 배당금을 지급하며 로또복권 당첨시 당첨금을 지급받을 자격을 갖읍니다. (배당금:1점수(주주회원인 경우)당 300만원이 지급될 때 까지 지급되며 재구매가 없어도 300만원 받을때까지 권리유지됨) 홈페이지 바로가기:http://100baero.com/web/cws7533 *2, 배당금의 지급방법 *기본점수획득* 주주회원(2명의 정회원추천)이 되면 기본 1점수에 해당하는 배당금을 지급받을 자격이 주어집니다. *추가점수 획득* 주주회원이 된 후 3명의 정회원을 추천 할 때 마다(추천누적인정) 1점수씩이 추가되며 본인이 재 구매(3구좌)를 했을 때에도 1점수를 획득 하실수가 있으며 1회 재구매 시 6구좌(2점수) 까지만 가능하며,재 구매에의한 추가 점수 수는 6개월동안 5점수 까지만 인정합니다. 3, 배당금 지급시기 *개인의 취득점수에 따라서 산출하여 월요일부터 일요일까지의 회사 총 매출을 익주 월요일에 정산하여 화요일날 일괄 지급 합니다. 지급예시 A는 2004년 4월 1일 정회원에 가입하고,4월3일에 2명의 정회원을 추천하여 주주회원이 되었다(4/3일 1점수의 주주로 등록 됨)고 가정하고... *4월5일부터 4월11일까지의 회사의 총 매출이 900만원이었고 *4월4일까지 회사의 개인별 총 합산 점수가 100점수 였다면 *A는 4월13일날 얼마의 배당금을 받을 수가 있나? 계산 *900만원(총매출)×70%(지급률)=630만원(배당금으로 지급 되어야하는 금액) *630만원÷100점수=63,000원(1점수당 지급되는 배당금) *그래서 A는 1점수 주주이기에 63,000원만 지급을 받을 수 있습니다. *그러나, 추천을 많이 하여 10점수의 주주였다면? 630,000원을 받겠지요. 홈페이지 바로가기:http://100baero.com/web/cws7533 *4, 점수 발생시기 정회원 2명을 추천한 해당주 일요일에 주주회원으로 자격이 주어지며 익주의 매출에 대한 배당금은 익익주 화요일부터 배당금을 매주 지급을 받습니다. 단,1점수당 300만원이 될 때까지만 지급 합니다. 5, 정회원 및 주주회원의 특전 *정회원 이상의 자격을 취득하신 모든 회원님께는 20명을 한 개의 그룹(조)으로 편성하여 로또복권을 공동으로 지급. (1주일에 10게임씩(정회원:5회,주주회원:5회) 1,2,3등에 당첨이 되면 실지급액에서 10%를 공제한 90%를 해당그룹(조)의 회원님들께 똑같이 균등 지급합니다. 예를들어 A조에서 1등( 은행 실지급액:30억원)에 당첨이 되었다면?... 30억×10%(회사공제)=27억÷20명=135,000,000원씩 지급이 됩니다. 홈페이지 바로가기:http://100baero.com/web/cws7533 이제 시작해 보세요!! 기회가 항상 오는것은 아닙니다! 정말 손해가 없는 부업이에요! 극초기 사업이니 빨리 참여하세요!! 감사합니다. 불필요한 정보가 되었으면 용서 바랍니다",https://kin.naver.com/qna/detail.naver?d1id=1&dirId=10604&docId=69532095&qb=67aA7JeFIOyggeyekA==&enc=utf8,12,32,4,40,질문 본문 기준 실패 경험담
naver_kin,저좀 도와주세요..,제가 우연히 페이스북 보다가 동영상 재택부업 공고를 보다가 가입했습니다 제한미션시간 내에 동영상 몇편보면 적겐 3~4000원 많게는 8000원까지도 줬어요 실제로 출금도 가능햇구요 그러다 중간에 50000원 베팅을 하면서 사람들이 돈벌어가고 하길래 저도 속는셈치고 해봣더니 진짜 수익이 낫고 출금이 됫어요 그래서 친구한테 나 이걸로 이렇게 벌엇다고 자랑을 햇더니 자기도 소개시켜달래서 그 게시물 링크만 공유해줬습니다 어떻게 진행되는지 몰라서 하길래 가입하는거 도와주긴 햇어요 근데 그때까지는 사기인거 몰랐어요 근데 제가 중간에 팀미션 베팅하다가 실수를해서 돈을 잃고 손해를 봤습니다 그래서 친구한테 나 이렇게 돈 잃엇으니 베팅하지말고 그거 계속 할거면 그냥 자잘하게 동영상보는거 그거나해라 다른거 건드리지말라고 당부해줬습니다 그러고 네이버에 찾아보니 이미 사기어플이라고 등록된걸 저는 90만원을 손해를 보고나서야 찾게됫어요 그래서 친구한테 이거 사기인거같다고 얘기도 해줬습니다 하지만 친구는 진짜?어쩌지..하다가 한며칠 연락안되더니 갑자기 연락와서는 위약금 2500을 내라고 하더라고 베팅하다가 자꾸 실수를해서 어쩌다보니 금액이 커졋다고하는데 걔네부모님 이사실아시면 혹시나 소개해줫다고 불똥이 튈까바 확실히 얘기햇습니다 너가먼저 소개해달라고 한거고 나는분명 베팅그거 하지말라고 당부햇고 너도 알겟다고 햇지만 너가 호기심에 하다가 너실수로인해 금액이 커진거니까 나중에 내가 이거소개안햇음 이런일없엇다는둥 책임넘기지말라고.. 나 괜히 이런일에 휘말리고싶지않다고 이거는 우리 확실히하자고 너도 동의해달라고 대화내용을 받아냇습니다 저는 이게 증거니까요..그리고 저는 그친구가 적금깨서 위약금낸다햇을때 사기인거같다 하지말라 나중에 돈 못돌려받으면 어쩌려고 그러냐고 말리기도햇어요 물론 전화로요..그런데 아무래도 금액이 크다보니 그쪽 부모님들께서 저를 물고늘어지시며 책임을 물으려하시면 저는 잔소리듣고 욕먹는거까지는 두렵지않아요..하지만 법적으로 소송을 제기햇을때 소개해줫다는 것만으로 피해금액을 갚아줘야하는 불상사가 생길까 두려워서 이렇게 글을 남겨요..저 좀 도와주세요,https://kin.naver.com/qna/detail.naver?d1id=6&dirId=602060402&docId=489432384&qb=7J6s7YOd67aA7JeFIOyCrOq4sA==&enc=utf8,12,39,4,47,질문 본문 기준 실패 경험담
naver_kin,재택부업 알아보고 있어여~,"안녕하세요 부업을 하고있는 주부예요 ^^ 다른 타부업을 하다가 실패하고 어렵게 선택했고 몇달을 고민에 고민을 거듭하며 시작했어요 제가 하는 부업은 사람들이 가장 많이 사용하는 스마트폰으로 SNS 개인 쇼핑몰을 운영할수있는 요즘 핫한 '쇼핑몰 부업' 을 소개해 드릴까해요 일하는 방식은 본사홈페이지에 올라오는 신상을 내 쇼핑몰에 올리고 판매되면 주문서만 작성해주시면되요 너무 쉽죠 ^^ 재고걱정 배송걱정 사입걱정안하셔도 되고 쇼핑몰 운영시 필요한 모든 교육과 옷사진, 이미지 모두 본사에서 100프로 지원을 해주고 있어요 쇼핑몰이 주수익이니 최적화블로그 , 상위노출 걱정없고 후배교육 못하시는분들은 못해요 본사에서 교육 다해줍니다 거기에 수익은 당일입금 되니까 월급 기다리실 필요없어요 ^^ 쇼핑몰운영과 스텝모집 두가지를 할 수 있고 굳이 스텝모집을 하지않아도 옷 판매로도 충분한 수익을 얻으니 일석이조죠 ^^ 다른 궁금한점이 있으시면 아래 네임카드 속 블로그를 참고해주세요 ^^",https://kin.naver.com/qna/detail.naver?d1id=4&dirId=40611&docId=274379710&qb=7J6s7YOd67aA7JeFIOyLpO2MqA==&enc=utf8,4,28,4,28,질문 본문 기준 실패 경험담
naver_kin,직장인 투잡으로 밤 시간을 활용할 수 있는 일이 있을까,"직장인 분들도 투잡으로 부업을 병행 가능합니다. 저도 뭐할게 없을까하면서 찾다가 부업를 알게됐는데... 근데 부업을 할려니깐 뭔가 사기인것같고 의심스럽더라고요.. 그래서 이곳저곳 알아보고 몇날몇칠을 고민한것같아요 직장 다니시면서 1~2시간만 투자하시면 되고,시간도 많이 안 써도 되고, 휴대폰 컴퓨터로 편하게 일할 수 있습니다. 단순 반복 타이핑 업무라 하기는 어렵지 않고 쉽게 할 수 있고 업체에서 글 이미지를 다 주기 때문에 양식에 맞춰글을 쓰시면 됩니다. 혹시 궁금하신 점이 있으시면, 제 닉네임 클릭 후 오픈카톡으로 문의주세요",https://kin.naver.com/qna/detail.naver?d1id=4&dirId=40401&docId=481037757&qb=7Yis7J6hIOyCrOq4sA==&enc=utf8,4,20,4,20,질문 본문 기준 실패 경험담
naver_kin,Kiwoom MT 부업 해보신분,안녕하세요 자님- 말씀하신대로 해외구매대행업체 일은 선결제가 필수로 들어가게 되어있어요. 저도 부담이 너무 커서 시도했다가 손해도 많이 봤어요....(말리고 싶네요;;) 제가 해외구매대행 대신에 요즘 하고 있는 부업이 있어서 소개해드릴게요~ - 초기비용은 해외구매대행과 달리 100프로 환급이 되는 시스템 - 하루에 딱 핸드폰으로 1~2시간만 대기업 쇼핑몰을 홍보하는 일 - 혼자 하기 벅차지 않게 팀원이 구성되서 카톡으로 많은 도움과 배움을 공짜로 할 수 있어요 (정말 끌어 주시는대로 따라 하기만 하면 되는 일!) - 꾸준히 하시면 월100~200만원에서 5~600만원까지 집에서 돈 벌 수 있어요 자세한 후기는 아래 블로그 참고하시면 도움 될거에요~ https://blog.naver.com/gusljuny/222975972926,https://kin.naver.com/qna/detail.naver?d1id=4&dirId=40613&docId=438642846&qb=67aA7JeFIOyGkO2VtA==&enc=utf8,4,25,0,29,질문 본문 기준 실패 경험담
