source,title,question_text,link,failure_score,story_score,noise_score,final_score,reason
naver_kin,틱톡 쿠팡 손부업 투자 사기,"안녕하세요. 로톡-네이버 지식iN 상담변호사 윤세진 입니다. 거짓말 못하는 변호사의 솔직한 상담 피해회복 가능성 직접 확인하기 클릭 시 연결 보다 자세한 상담이 필요하다면 클릭 시 연결 핵심이 필요한 분들을 위해 단 세줄로 요약드리겠습니다. 1️⃣ 자님이 겪으신 과정은 전형적인 고수익 보장형 불법 투자사기 구조와 매우 유사합니다. 2️⃣ 신용점수 하락, 위약금, 오류 보상 등의 명목으로 추가금을 요구하는 행위는 모두 법적 근거가 없고 지급할 필요도 없습니다. 3️⃣ 더 이상 송금을 중단하고 즉시 수사기관에 신고하여 형사 절차와 피해구제를 병행하시기 바랍니다. ※ 변호사가 판단하는 회복 가능성 진단 [초원]피해회복을 위한 신속한 상담은? 안녕하세요. 법무법인 초원입니다. ✔️ 사기를 당한 상황이라면 가장 중요한 것은 피해를 얼마나 회복하는가 입니다. 시간이 흐를수록 피해회복 가능성은 점점 낮아집니다. 단순하게 수임만을 위해 가능하다고 말하지 않습니다. 철저하게 여러분의 상황을 파악하고 진솔한",https://kin.naver.com/qna/detail.naver?d1id=6&dirId=602060402&docId=490061282&qb=67aA7JeFIOyLpO2MqA==&enc=utf8,4,9,0,13,실패 표현은 있으나 애매
naver_kin,저와 같은 피해자 찾아요 부업사기,"안녕하세요. 인천지방변호사협회 소속으로 네이버 지식IN에서 1:1 법률상담 전문가로 활동중인 법무법인 정서 변호사 입니다. ____________________________________________________________ 현재 상황이 매우 심각해 보입니다. SNS 계정을 통한 부업 광고와 관련된 사기 행위로 보이며, 다음과 같은 조치를 고려하실 수 있습니다. 1. 경찰 신고: 이미 경찰에 신고하셨다면, 사건 진행 상황을 지속적으로 확인하고 추가적인 증거를 제출할 수 있도록 준비하세요. 관련된 모든 대화 기록, 거래 내역, 광고 내용 등을 정리해 두는 것이 중요합니다. 2. 피해자 모임: 다른 피해자를 찾고 계시다면, 온라인 커뮤니티나 SNS 그룹을 통해 유사한 피해를 입은 사람들을 모을 수 있습니다. 피해자 모임을 통해 서로 경험을 공유하고 대응 방법을 논의하는 것이 도움이 될 수 있습니다. 3. 법률 상담: 변호사와 상담하여 상황에 대한 법적 조언을 받는 것이 중요합니다. 법률 전문가가 사건의 전반적인 경과를 분석하고, 피해를 복구하기 위한 방법을 제시해 줄 수 있습니다. 4. 증거 확보: 피해를 입었다는 사실을 입증할 수 있는 모든 증거를 확보해 두세요. 대화 내용, 입금 내역, 광고 스크린샷 등을 정리하여 경찰이나 변호사에게 제출하면 도움이 됩니다. 5. 사기 피해 신고: 한국소비자원이나 금융감독원에 사기 피해를 신고할 수 있습니다. 이들 기관은 사기 사건에 대한 추가적인 조치를 취할 수 있습니다. 상황이 어려우시겠지만, 가능한 모든 방법을 통해 문제를 해결해 나가시길 바랍니다. 필요시 전문가의 도움을 받는 것을 권장합니다. ____________________________________________________________ 자세한 상담과 신속한 도움이 필요하시다면 독보적인 처리능력으로 해결드리겠습니다. 연락처 하나 남겨드립니다.아래 연락처로 연락주시면 빠른 안내와 대응 도움드리겠습니다. *법무법인 정서 전화상담 안내* *상담 가능한 시간: [24시간 상담가능] *홈페이지:https://jeongseolaw.com/ *전화 상담 및 카카오톡채널: 010-8405-2196 http://pf.kakao.com/_UXtln",https://kin.naver.com/qna/detail.naver?d1id=6&dirId=6020604&docId=480811273&qb=67aA7JeFIOyLpO2MqA==&enc=utf8,6,4,0,10,실패 표현은 있으나 애매
naver_kin,투잡을 하려고 하는데 동양생명과 KB손해보험 둘중...,"교차모집제도에 대해 먼저 알려드립니다. 생명보험설계사는 1개의 손해보험사를 지정하여 동시에 영업을 할 수 있습니다. 마찬가지로, 손해보험설계사도 1개의 생명보험사를 지정하여 동시에 영업을 할 수 있습니다. 말씀해주신 내용 중 생명보험사는 손해보험사가 안된다거나, 손해보험사는 생명보험사가 된다는 내용은 잘못된 내용이며, 교차모집제도는 고객에게 다양한 상품을 제안하고 설계를 할 수 있도록 마련된 제도이므로, 어느 보험사나 동일하게 적용이 되며, 교차료 선택 할 수 있는 회사는 자님의 자유입니다. 즉, A생명 보험사에 소속이 되어있다면, B.C.D.E.F... 어느 손해보험사던 그 중 하나를 선택을 할 수있으며, 손해보험사에 소속되어 있는 경우에도 동일합니다. 그런데, 어떠한 보험사에 소속되어 어떤 보험을 설계하는지 보다는, 해당 조직에서 믿을만하고 본받을 만한 선배가 있는지, 그리고 그를 통해 배울만한게 뭐가 있는지를 우선적으로 선택해야 함을 강조합니다. 보험설계사가 그만두는 이유 중 가장 큰 이유는 팀장과의 마찰과 지점의 강압적인 분위기 때문입니다. 따라서, 보험설계사로서 일을 하기를 원하신다면, 올바른 지점에서 기초부터 제대로 배우고 시작하셔야 함을 강조드립니다. 추가로 이 있으실 경우 을 달아주시면, 좀 더 자세한",https://kin.naver.com/qna/detail.naver?d1id=4&dirId=401030201&docId=324552947&qb=7Yis7J6hIOyGkO2VtA==&enc=utf8,8,8,0,16,실패 표현은 있으나 애매
naver_kin,월급쟁이의 투잡,"❤️ 안녕하세요 BIT FORUM 비트포럼 비트점입니다 ❤️ 요즘에 먹튀 사기 사이트가 많아졌습니다 ㅠㅠ! 혹시라도 입금시 추가 입금하라는건 다 불법 사설업체입니다. 이용하시더라도 안전하고 확실한 플랫폼 이용하세요! 믿고 연락주시면 친철한 상담 도와드리겠습니다. 합법적인 정식 플랫폼 BIP FORUM-비트점 ""특허출원등록""이 되어있는 법인 업체입니다. 저희는 고객님들게 절대 강요하거나 일정에 수수료 권하지않습니다. 요세 추세가 장기적인 투자가아닌 다소 낮은 소액으로도 장기간으로 내가 원하는 시간대에 편하게 언제어디서든 365일 24시간 투자가가능하며 위험성은 대폭낮아졌으며 손쉽게 누구나 '모바일'로도 이용가능합니다. 부담갖지마시고 상담이라도 받아보시고 눈으로 직접 확인후 이용가능하니 상담받아보세요. ⚡위험성높고 장기적인 주식투자, 증권,펀드는 권해드리지 않습니다. - 복구프로그램 무료로 현재 진행하고있습니다. - VIP리딩방 무료로 운영중 연회비X 추가지급수수료X 재차강조해드립니다. - '리뉴얼 이벤트'로 투자 금액에+매10%추가지급(제한없음) + VVIP 리딩방 무료 입장과 동시에 수익실현. ⭐한달 이벤트 ""START"" 선수수료 없음⭐ ☞ 지점 문의 가능합니다. ☞ 타 업체와는 달리 선수수료 없습니다. ☞ 5,000원부터 가능한 투자 (외환거래&BTC거래) ☞ 장기적이지 않은 스켈핑기법활용 단타가능 BIT FORUM 비트점 회원가입링크 └ http://bf-option.com/register/비트점 텔레그램 검색창에 <BITFORUMCOIN> 검색후메세지 텔레그램 고객센터 문의 (텔레그램 어플 다운받고 클릭) └ https://t.me/BITFORUMCOIN",https://kin.naver.com/qna/detail.naver?d1id=6&dirId=60202&docId=391189137&qb=7Yis7J6hIOyCrOq4sA==&enc=utf8,8,17,0,25,실패 표현은 있으나 애매
naver_kin,색칠부업 혹시 사기는 아닐런지.,"사기 확실합니다. 제 친구가 색칠 아르바이트 한 번 했었는데요. 돈만 날려먹었습니다. 처음에 가입비인가 회원비인가 명목으로 돈을 내라고 합니다. 돈을 부치고 나면 물감이랑 도구는 자기들이 쓰고 보내주는 제품만 써야 된다면서 물감이랑 도구비용도 보내라고 합니다. 다 보내고 나면 물감,도구랑 색칠을 해야 할 물건이 옵니다. 이 색칠을 해야 할 물건이 정말 어렵습니다. 선에 조금이라도 벗어나면 안되고 물감 색깔도 견본이랑 동일해야 준다고 합니다. 세상에 견본이랑 어떻게 물감색을 동일하게 합니까? 하여튼 이 업자들 말도 안되는 이유를 말하면서 색칠이 잘못되었다고 돈을 안줍니다. 그래서 결국 못하겠다고 가입비라도 돌려달라고 하면 가입비 환불 안된다고 그러죠. 물감이랑 도구는 써버렸기 때문에 환불 안된다고 그러죠. 결국 가입비,도구&물감비용만 날리는 결과가 나타납니다. 절대로!!! 절대로!!! 하지마세요. 하기 쉽고 돈 잘 번다는 것은 그만큼 다른 무엇인가가 있기 때문에 그런것입니다.",https://kin.naver.com/qna/detail.naver?d1id=4&dirId=40611&docId=33364925&qb=67aA7JeFIOyCrOq4sA==&enc=utf8,12,16,0,28,실패 표현은 있으나 애매
naver_kin,집에서 할 수 있는 부업을 하려 하는데...,"집에서 할 수 있는 부업을 하려 하는데에 대한 문의시군요. 집에서 할 수 있는 신뢰할 만한 부업으로 펜 조립 같은 제품 조립 작업을 찾고 계시군요. 일반적으로 집에서 하는 조립 작업은 몇 가지 방법이 있는데, 아래와 같은 옵션을 고려해볼 수 있습니다. 1. 온라인 플랫폼을 통한 조립/포장 작업: 쿠팡 파트타임, 위메프 파트타임, 또는 프리랜서 플랫폼(크몽, 위시켓 등)에서 소규모 제조업체들이 제품 포장이나 조립 등의 업무에 사람을 찾는 경우가 있습니다. 이들은 주로 집에서 할 수 있는 간단한 작업을 모집하니, 신뢰할 수 있는 곳인지 꼼꼼히 확인하세요. 2. 제조사 및 공장 납품 업체와의 직거래: 일부 제조업체는 소량으로 제품 조립 또는 포장 작업을 외주로 맡기기도 합니다. 이 경우 인터넷 검색 또는 지역 산업단지 안내자료를 참고해서 연락처를 찾을 수 있습니다. 계약 시 상세한 작업 내용, 보수 조건, 신뢰성 여부를 반드시 검토하세요. 3. 소규모 온라인 커뮤니티 또는 카페 찾기: '집에서 아르바이트', '부업 구인' 등의 게시판(네이버 카페, 디시인사이드 등)을 통해서도 실질적으로 집에서 할 수 있는 조립 부업 정보를 얻을 수 있습니다. 다만, 사기 예방을 위해 잘 알려진 커뮤니티에서 구인 글을 찾는 게 중요합니다. 4. 직접 제품 조립하는 온라인 판매자: 자신이 직접 펜 또는 기타 소형 제품을 구매해서 조립하거나, 일부 온라인 판매자가 주문 후 제품 조립을 맡기기도 합니다. 이 경우, 신뢰할 수 있는 판매자 또는 플랫폼을 이용하는 것이 좋으며, 대체로 공개된 견적과 작업 조건을 확인하세요. 5. 정부 또는 지역 자치단체 지원 프로그램: 일자리 창출 프로그램 또는 부업 지원 센터가 운영하는 집에서 할 수 있는 조립 또는 포장 업무를 소개하는 경우도 있으니, 지역 일자리센터 또는 온라인 정부사이트를 참고하는 것도 유용합니다. 이와 같은 방법들을 통해 신뢰할 수 있는 부업을 찾을 수 있는데, 중요한 것은 작업 조건, 보수, 지급 시기 등을 꼼꼼하게 확인하는 것입니다. 또한, 가능하면 구인처에 대한 리뷰나 평판을 먼저 조사해서 사기나 불법 업체와의 연루를 피하는 것이 좋습니다.",https://kin.naver.com/qna/detail.naver?d1id=4&dirId=40703&docId=490294943&qb=67aA7JeFIOyLpO2MqA==&enc=utf8,4,11,0,15,실패 표현은 있으나 애매
naver_kin,아지트샵 시작해보고싶은데요 멘토찾기가,"자님 안녕하세요~ 멘.토란, 꼭 필요한 존.재는 아니지만, 돌고 돌아가는것보단, 이왕이면 좋은분 만나서 도움받으실수잇으면 좋쵸~ 본인이 하겟다는 의지가 중요하구요! 블/로/그들도 함 봐보시고, 그 분이 어떤 업.무.활.동들을 하셧고, 방.향들은 어떻게 잡아주시는지 등 신경써서 보시면 알수잇어요~ - 인간성 좋으신 분, - 전반 수익활동을 다뤄보신 분, - 필요할때 언제든지 수시 연락이 가능한 분, 기본적으로 인간성이 좋고, 도덕적인분은 최소 비양심행위는 안하시겟죠 저 같은 경우는, ﻿글쓰는법부터 투.잡으로하실지, 본.업으로하실지 개개인에 맞춰 업.무.방.향 잡아드리고, 진.도 빼드리고잇어요~ 여러번 상.담받아보세요~ 【 멘.토 선정시 알아야 할점 】 ↓↓↓ 가장 중요한 건 소통 이에요! ▶ 연락이 끊기지 않아야 해요 가.입.목.적으로 다 해주겟다는식으로 이야기하는분들도 피하시는게 좋으세요!! 본인 벌기위한 이야기구요 『 자료만 전달 끝? , 본.인 카.페.가.입해서 공부해라! 』 그럴바엔 혼자하는게 훨 낫죠! 결.제와 동시에 연락은 띄엄띄엄 사람 끓어모으는 일만 주구장창 하지 않으시려면, 고.수.익.통.장과 사람 구슬리는 말에 혹해서 시.작하지 마세요 일에대해서도 좀 더 보시고, 판단 잘하신후에 후.회하시거나 포기하시는일은 없으셧으면합니다. 더 궁금하신점은 상.담주시거나, 불편하시면 일대일 주셔도 괜찮습니다^^",https://kin.naver.com/qna/detail.naver?d1id=4&dirId=40401&docId=306664953&qb=67aA7JeFIOyLpO2MqA==&enc=utf8,4,5,4,5,실패 표현은 있으나 애매
naver_kin,제가 비비드조이라는 인터넷 쇼핑몰에서,"안녕하세요^^, 광고사절, 화려한 눈속임X, 아무 이득없이 최대한 도움을 주고싶은 전자제품 전문가입니다^^ 이때까지 전자제품 6000대 이상 견적 및 수리해보았습니다 저는 상업적인 활동은 하지 않기 때문에, 냉정하고, 투명하게 사실대로 다 말씀드릴 수 있습니다^^ 일단 내일 업무시간에 몇 번더 연락으로 확인을 시도해보시고, 안된다면, 소비자원에 신고를 하시고, 소비자원을 통해서 해결이 보통 원만하게 해결이 되지만, 그게 안된다면, 사이버수사대에 신고하시면 됩니다^^ 더 자세히 알고 싶으신거 있으시면 상세하게 대답해드려요^^",https://kin.naver.com/qna/detail.naver?d1id=5&dirId=502&docId=305477216&qb=7Ie87ZWR66qwIOyLpO2MqA==&enc=utf8,4,7,0,11,실패 표현은 있으나 애매
naver_kin,제주도에서 할만한 부업이 있을까요?,"요새 가장유망한 제2의 비트코인으로 불리우는 파이코인에대해아시나요? 현재무료채굴이가능하며 몇년뒤 얼마가될지는아무도모릅니다. 꼭채굴해놓으세요 파이코인은 무료이며 최초로 스마트폰으로 채굴하는 코인입니다. 존재하지 않는 이미지입니다. 스탠포드 대학 박사들이 개발한 코인으로 22.1월 기준 전세계 3,500만명이 채굴중이며, 메인넷 이후 상장예정이라고 하며, 현재로서는 화폐가치는 없고, 보유만 가능합니다. 가지고만 있어도 손해보는게 전혀 없고 휴대폰으로 채굴하는 제2의 비트코인이라고 불리기 때문에 많은 사람들이 채굴중입니다. 비트코인때처럼 놓치지맙시다. 채굴방법 1. 플레이스토어,Apple스토어에서 Pi Network앱을 다운 또는 http://minepi.com/pert456 로 바로 다운 2. 폰번호또는 페이스북으로 가입하기 3. 폰번호 가입시 나라는 South korea(+82) 체크하고 핸드폰번호 입력. 4. 비밀번호 8자리 이상 입력.(영문 대소문자, 숫자하나는 있어야 합니다) 5. 이름 (first name) 성(last name)입력(여권이름과 동일하게 넣으세요(영문이름) 모국어에는 한국명 성,이름 넣어주시면됩니다.향후 KYC 인증시 여권 이름과 동일해야 합니다.향후 KYC인증을무조건하셔야 채굴한코인을지급받으실수있습니다. KYC인증정말중요![여권,신분증,운전면허증]세개다가능합니다.(메인넷전에 모든인원이인증을받기가능) 6.사용자이름(username)에 원하는 아이디 입력 7. 초대코드(invation code) 아이디 pert456 입력 (입력 후 채굴시 채굴속도상승) Get started 클릭해주고, 메인화면번개버튼클릭해주면 채굴되기 시작하며 상단에 채굴수량 나타남. 채굴은 앱 상단에 표시되며 24시간 단위로 되며 번개표시 눌러야함. 2022년상장할 예정이며 가입자가 더 많아지면 반감기로 채굴 속도가 느려집니다. 초대코드(invation code):pert456 입력하여 같이 계속 채굴합시다. 채굴은 채굴자의 의사에 달려 있습니다. 가입후 무조건 메인화면 왼쪽상단바클릭 프로필가셔서 핸드폰인증,페이스북인증 둘중하나는무조건하셔야 계정을찾기수월합니다. +이메일인증도 받아두시면 추후 계정을 찾는데 수월하세요. 채굴을하시다 궁금한사항이있으면 메인화면chat-pert456 earningteam chat방으로와서 해주세요^^ 항상 좋은정보를드리겠습니다. 파이코인24시간알림설정방법:설정-애플리케이션-앱목록-pi-알림 허용 자세한가입방법:https://blog.naver.com/pert456/222287146406 가입시필수사항:https://blog.naver.com/pert456/222791520039 KYC인증방법:https://blog.naver.com/pert456/222786096184 KYC통과후 메인넷체크리스트 7번 신청방법 m.blog.naver.com/pert456/222792875103 메인넷지갑 사용가능잔액으로 이체방법m.blog.naver.com/pert456/222809447269",https://kin.naver.com/qna/detail.naver?d1id=12&dirId=1214&docId=428849187&qb=64uk64uo6rOEIOu2gOyXhQ==&enc=utf8,4,13,4,13,실패 표현은 있으나 애매
naver_kin,티엑스코인 TxCoin 부업으로 시작할까합니다,"요즘엔 코인보다는 포럼이라고해서 재테크 하는 방식으로 회원님처럼 적은금액으로 장기적 수익을 안전하게 창출하는게 많습니다 일단 업체 잘 알아보시고 상담받아보시는것도 좋습니다 부업으로도 많이 이용들 하시니까요!! 안전하고 손해보지 않는 수익률을 보고싶으시다구요? 안녕하세요 비트포럼 투자점입니다! 요즘 사회적이슈와 문제도 많고 코로나19로 인해 경제가 많이 안좋아진 상황 입니다ㅠㅠ 일자리도 많이 구하기 어렵고, 심지어 다니던 직장까지 잃으신분들도 많아지고 있습니다ㅠㅠ 자영업 하시는분들도 큰 정체기를 겪고 다들 힘든 시기를 겪고 있습니다. 이렇게 경제가 많이 안 좋다보니 많은 사람들이 주식,재테크를 많이들 찾고 계시는데요! 주식은 진입장벽도 높고 어느정도 분석도 할 줄 알고, 자본도 어느정도 있어야 수익이 나기 때문에 주식보단 재테크를 많이 찾고들 계십니다!! 100%합법 재테크 투자 끝판왕 요즘 엄청나게 핫한 재테크(부업) 합법적인 정식 플랫폼 비트포럼 투자점 저희는 회원님들께 일체 수수료를 받지 않고있습니다! 그만큼 안전한 업체! 요세 추세가 장기적인 투자가아닌 낮은 금액으로도 장기간으로 내가 원하는 시간대에 편하게 언제어디서든 365일 24시간 투자또는 재테크가 가능하며 위험성은 대폭 많이 낮아졌으며 ""남녀노소"" 누구나 '모바일'로도 이용가능합니다. 부담갖지마시고 ""전문가들""에게 무료로 상담 받아보시고 눈으로 직접 확인후 이용가능하시니 상담받아보시는걸 ""강력""추천드립니다 ★위험성높고 장기적인 주식투자, 증권,펀드는 절대권해드리지 않습니다.★ - 타 업체에서 크게손실보신분들 복구 프로젝트 진행중!! - 전문가를통한 ""무료""리딩방 운영중!! -1:1 ""무료"" 전문,상세상담 운영중!! -투자금액 10% 무한지급 이벤트중 오직 투자점에서만!! -5,000원부터 가능한 투자!! ""8분만 투자하세요 당신의 인생을 바꿔드립니다"" ↓↓↓↓↓ 오픈채팅링크 ↓↓↓↓↓ https://open.kakao.com/o/gJV2g2ed",https://kin.naver.com/qna/detail.naver?d1id=4&dirId=40108&docId=390622341&qb=67aA7JeFIOyGkO2VtA==&enc=utf8,14,22,4,32,실패 표현은 있으나 애매
